Comunity;province;municipality_ID;municipality_name;year;population;poblado_is_municipality;is_treated;treatment_age_50;treatment_age_60;treatment_age_70;treatment_age_80;Exist_Today;river_distance_m;Latitude;longitude;area_km2;urban_dist_km;log_Pop_1930;log_area;sqrt_urban_dist;row_id;pscore;distance;weights;subclass;weight;pair_id
Castilla La mancha;Toledo;45020;Belvas de la Jara;1910;3847;0;1;0;1;0;0;1;9958,819894;39,7594;-4,9495;114;79,15880852;8,449984442;4,744932128;8,897123609;2263;0,045911874;0,046064266;1;44;1;pair_2263
Castilla La mancha;Toledo;45020;Belvas de la Jara;1920;4019;0;1;0;1;0;0;1;9958,819894;39,7594;-4,9495;114;79,15880852;8,449984442;4,744932128;8,897123609;2263;0,045911874;0,046064266;1;44;1;pair_2263
Castilla La mancha;Toledo;45020;Belvas de la Jara;1930;4674;0;1;0;1;0;0;1;9958,819894;39,7594;-4,9495;114;79,15880852;8,449984442;4,744932128;8,897123609;2263;0,045911874;0,046064266;1;44;1;pair_2263
Castilla La mancha;Toledo;45020;Belvas de la Jara;1940;4466;0;1;0;1;0;0;1;9958,819894;39,7594;-4,9495;114;79,15880852;8,449984442;4,744932128;8,897123609;2263;0,045911874;0,046064266;1;44;1;pair_2263
Castilla La mancha;Toledo;45020;Belvas de la Jara;1950;5213;0;1;0;1;0;0;1;9958,819894;39,7594;-4,9495;114;79,15880852;8,449984442;4,744932128;8,897123609;2263;0,045911874;0,046064266;1;44;1;pair_2263
Castilla La mancha;Toledo;45020;Belvas de la Jara;1960;5079;0;1;0;1;0;0;1;9958,819894;39,7594;-4,9495;114;79,15880852;8,449984442;4,744932128;8,897123609;2263;0,045911874;0,046064266;1;44;1;pair_2263
Castilla La mancha;Toledo;45020;Belvas de la Jara;1970;3205;0;1;0;1;0;0;1;9958,819894;39,7594;-4,9495;114;79,15880852;8,449984442;4,744932128;8,897123609;2263;0,045911874;0,046064266;1;44;1;pair_2263
Castilla La mancha;Toledo;45020;Belvas de la Jara;1981;2191;0;1;0;1;0;0;1;9958,819894;39,7594;-4,9495;114;79,15880852;8,449984442;4,744932128;8,897123609;2263;0,045911874;0,046064266;1;44;1;pair_2263
Castilla La mancha;Toledo;45020;Belvas de la Jara;1991;1901;0;1;0;1;0;0;1;9958,819894;39,7594;-4,9495;114;79,15880852;8,449984442;4,744932128;8,897123609;2263;0,045911874;0,046064266;1;44;1;pair_2263
Castilla La mancha;Toledo;45020;Belvas de la Jara;2001;1651;0;1;0;1;0;0;1;9958,819894;39,7594;-4,9495;114;79,15880852;8,449984442;4,744932128;8,897123609;2263;0,045911874;0,046064266;1;44;1;pair_2263
Castilla La mancha;Toledo;45020;Belvas de la Jara;2011;1777;0;1;0;1;0;0;1;9958,819894;39,7594;-4,9495;114;79,15880852;8,449984442;4,744932128;8,897123609;2263;0,045911874;0,046064266;1;44;1;pair_2263
castilla La mancha;Guadalajara;19152;Illana;1900;1626;0;0;0;0;0;0;1;17317,27994;40,1853;-2,9069;94;54,45856699;7,527255919;4,553876892;7,379604799;2084;0,025517187;0,029304792;0,992753623;80;0,333333333;pair_232
castilla La mancha;Guadalajara;19152;Illana;1910;1785;0;0;0;0;0;0;1;17317,27994;40,1853;-2,9069;94;54,45856699;7,527255919;4,553876892;7,379604799;2084;0,025517187;0,029304792;0,992753623;80;0,333333333;pair_232
castilla La mancha;Guadalajara;19152;Illana;1920;1701;0;0;0;0;0;0;1;17317,27994;40,1853;-2,9069;94;54,45856699;7,527255919;4,553876892;7,379604799;2084;0,025517187;0,029304792;0,992753623;80;0,333333333;pair_232
castilla La mancha;Guadalajara;19152;Illana;1930;1857;0;0;0;0;0;0;1;17317,27994;40,1853;-2,9069;94;54,45856699;7,527255919;4,553876892;7,379604799;2084;0,025517187;0,029304792;0,992753623;80;0,333333333;pair_232
castilla La mancha;Guadalajara;19152;Illana;1940;2224;0;0;0;0;0;0;1;17317,27994;40,1853;-2,9069;94;54,45856699;7,527255919;4,553876892;7,379604799;2084;0,025517187;0,029304792;0,992753623;80;0,333333333;pair_232
castilla La mancha;Guadalajara;19152;Illana;1950;2168;0;0;0;0;0;0;1;17317,27994;40,1853;-2,9069;94;54,45856699;7,527255919;4,553876892;7,379604799;2084;0,025517187;0,029304792;0,992753623;80;0,333333333;pair_232
castilla La mancha;Guadalajara;19152;Illana;1960;1595;0;0;0;0;0;0;1;17317,27994;40,1853;-2,9069;94;54,45856699;7,527255919;4,553876892;7,379604799;2084;0,025517187;0,029304792;0,992753623;80;0,333333333;pair_232
castilla La mancha;Guadalajara;19152;Illana;1970;1161;0;0;0;0;0;0;1;17317,27994;40,1853;-2,9069;94;54,45856699;7,527255919;4,553876892;7,379604799;2084;0,025517187;0,029304792;0,992753623;80;0,333333333;pair_232
castilla La mancha;Guadalajara;19152;Illana;1981;748;0;0;0;0;0;0;1;17317,27994;40,1853;-2,9069;94;54,45856699;7,527255919;4,553876892;7,379604799;2084;0,025517187;0,029304792;0,992753623;80;0,333333333;pair_232
castilla La mancha;Guadalajara;19152;Illana;1991;658;0;0;0;0;0;0;1;17317,27994;40,1853;-2,9069;94;54,45856699;7,527255919;4,553876892;7,379604799;2084;0,025517187;0,029304792;0,992753623;80;0,333333333;pair_232
castilla La mancha;Guadalajara;19152;Illana;2001;697;0;0;0;0;0;0;1;17317,27994;40,1853;-2,9069;94;54,45856699;7,527255919;4,553876892;7,379604799;2084;0,025517187;0,029304792;0,992753623;80;0,333333333;pair_232
castilla La mancha;Guadalajara;19152;Illana;2011;879;0;0;0;0;0;0;1;17317,27994;40,1853;-2,9069;94;54,45856699;7,527255919;4,553876892;7,379604799;2084;0,025517187;0,029304792;0,992753623;80;0,333333333;pair_232
Castilla La mancha;Toledo;45089;Malpica de Tajo;1900;922;0;1;1;0;0;0;1;3374,905249;39,9;-4,5494;80;44,19314294;7,272398393;4,394449155;6,647792336;2327;0,046299935;0,058221442;1;45;1;pair_2327
Castilla La mancha;Toledo;45089;Malpica de Tajo;1910;1085;0;1;1;0;0;0;1;3374,905249;39,9;-4,5494;80;44,19314294;7,272398393;4,394449155;6,647792336;2327;0,046299935;0,058221442;1;45;1;pair_2327
Castilla La mancha;Toledo;45089;Malpica de Tajo;1920;1158;0;1;1;0;0;0;1;3374,905249;39,9;-4,5494;80;44,19314294;7,272398393;4,394449155;6,647792336;2327;0,046299935;0,058221442;1;45;1;pair_2327
Castilla La mancha;Toledo;45089;Malpica de Tajo;1930;1439;0;1;1;0;0;0;1;3374,905249;39,9;-4,5494;80;44,19314294;7,272398393;4,394449155;6,647792336;2327;0,046299935;0,058221442;1;45;1;pair_2327
Castilla La mancha;Toledo;45089;Malpica de Tajo;1940;1593;0;1;1;0;0;0;1;3374,905249;39,9;-4,5494;80;44,19314294;7,272398393;4,394449155;6,647792336;2327;0,046299935;0,058221442;1;45;1;pair_2327
Castilla La mancha;Toledo;45089;Malpica de Tajo;1950;2016;0;1;1;0;0;0;1;3374,905249;39,9;-4,5494;80;44,19314294;7,272398393;4,394449155;6,647792336;2327;0,046299935;0,058221442;1;45;1;pair_2327
Castilla La mancha;Toledo;45089;Malpica de Tajo;1960;2229;0;1;1;0;0;0;1;3374,905249;39,9;-4,5494;80;44,19314294;7,272398393;4,394449155;6,647792336;2327;0,046299935;0,058221442;1;45;1;pair_2327
Castilla La mancha;Toledo;45089;Malpica de Tajo;1970;2016;0;1;1;0;0;0;1;3374,905249;39,9;-4,5494;80;44,19314294;7,272398393;4,394449155;6,647792336;2327;0,046299935;0,058221442;1;45;1;pair_2327
Castilla La mancha;Toledo;45089;Malpica de Tajo;1981;1766;0;1;1;0;0;0;1;3374,905249;39,9;-4,5494;80;44,19314294;7,272398393;4,394449155;6,647792336;2327;0,046299935;0,058221442;1;45;1;pair_2327
Castilla La mancha;Toledo;45089;Malpica de Tajo;1991;1773;0;1;1;0;0;0;1;3374,905249;39,9;-4,5494;80;44,19314294;7,272398393;4,394449155;6,647792336;2327;0,046299935;0,058221442;1;45;1;pair_2327
Castilla La mancha;Toledo;45089;Malpica de Tajo;2001;1892;0;1;1;0;0;0;1;3374,905249;39,9;-4,5494;80;44,19314294;7,272398393;4,394449155;6,647792336;2327;0,046299935;0,058221442;1;45;1;pair_2327
Castilla La mancha;Toledo;45089;Malpica de Tajo;2011;2059;0;1;1;0;0;0;1;3374,905249;39,9;-4,5494;80;44,19314294;7,272398393;4,394449155;6,647792336;2327;0,046299935;0,058221442;1;45;1;pair_2327
Castilla La mancha;Toledo;45137;La Pueblanueva;1900;2484;0;1;1;0;0;0;1;4918,064343;39,9144;-4,6764;122;55,11983206;8,085794701;4,812184355;7,424273167;2373;0,061421823;0,074973121;1;46;1;pair_2373
Castilla La mancha;Toledo;45137;La Pueblanueva;1910;2853;0;1;1;0;0;0;1;4918,064343;39,9144;-4,6764;122;55,11983206;8,085794701;4,812184355;7,424273167;2373;0,061421823;0,074973121;1;46;1;pair_2373
Castilla La mancha;Toledo;45137;La Pueblanueva;1920;2987;0;1;1;0;0;0;1;4918,064343;39,9144;-4,6764;122;55,11983206;8,085794701;4,812184355;7,424273167;2373;0,061421823;0,074973121;1;46;1;pair_2373
Castilla La mancha;Toledo;45137;La Pueblanueva;1930;3247;0;1;1;0;0;0;1;4918,064343;39,9144;-4,6764;122;55,11983206;8,085794701;4,812184355;7,424273167;2373;0,061421823;0,074973121;1;46;1;pair_2373
Castilla La mancha;Toledo;45137;La Pueblanueva;1940;3475;0;1;1;0;0;0;1;4918,064343;39,9144;-4,6764;122;55,11983206;8,085794701;4,812184355;7,424273167;2373;0,061421823;0,074973121;1;46;1;pair_2373
Castilla La mancha;Toledo;45137;La Pueblanueva;1950;3583;0;1;1;0;0;0;1;4918,064343;39,9144;-4,6764;122;55,11983206;8,085794701;4,812184355;7,424273167;2373;0,061421823;0,074973121;1;46;1;pair_2373
Castilla La mancha;Toledo;45137;La Pueblanueva;1960;3529;0;1;1;0;0;0;1;4918,064343;39,9144;-4,6764;122;55,11983206;8,085794701;4,812184355;7,424273167;2373;0,061421823;0,074973121;1;46;1;pair_2373
Castilla La mancha;Toledo;45137;La Pueblanueva;1970;2598;0;1;1;0;0;0;1;4918,064343;39,9144;-4,6764;122;55,11983206;8,085794701;4,812184355;7,424273167;2373;0,061421823;0,074973121;1;46;1;pair_2373
Castilla La mancha;Toledo;45137;La Pueblanueva;1981;2055;0;1;1;0;0;0;1;4918,064343;39,9144;-4,6764;122;55,11983206;8,085794701;4,812184355;7,424273167;2373;0,061421823;0,074973121;1;46;1;pair_2373
Castilla La mancha;Toledo;45137;La Pueblanueva;1991;2003;0;1;1;0;0;0;1;4918,064343;39,9144;-4,6764;122;55,11983206;8,085794701;4,812184355;7,424273167;2373;0,061421823;0,074973121;1;46;1;pair_2373
Castilla La mancha;Toledo;45137;La Pueblanueva;2001;2017;0;1;1;0;0;0;1;4918,064343;39,9144;-4,6764;122;55,11983206;8,085794701;4,812184355;7,424273167;2373;0,061421823;0,074973121;1;46;1;pair_2373
Castilla La mancha;Toledo;45137;La Pueblanueva;2011;2330;0;1;1;0;0;0;1;4918,064343;39,9144;-4,6764;122;55,11983206;8,085794701;4,812184355;7,424273167;2373;0,061421823;0,074973121;1;46;1;pair_2373
Andalucia;Almeria;4005;Alboloduy;1900;2190;0;0;0;0;0;0;1;32614,96985;37,03346;-2,62164;70;25,50365746;7,457032089;4,262679877;5,050114599;5;0,031770284;0,045664074;0,992753623;7;0,333333333;pair_247
Andalucia;Almeria;4005;Alboloduy;1910;2315;0;0;0;0;0;0;1;32614,96985;37,03346;-2,62164;70;25,50365746;7,457032089;4,262679877;5,050114599;5;0,031770284;0,045664074;0,992753623;7;0,333333333;pair_247
Andalucia;Almeria;4005;Alboloduy;1920;2036;0;0;0;0;0;0;1;32614,96985;37,03346;-2,62164;70;25,50365746;7,457032089;4,262679877;5,050114599;5;0,031770284;0,045664074;0,992753623;7;0,333333333;pair_247
Andalucia;Almeria;4005;Alboloduy;1930;1731;0;0;0;0;0;0;1;32614,96985;37,03346;-2,62164;70;25,50365746;7,457032089;4,262679877;5,050114599;5;0,031770284;0,045664074;0,992753623;7;0,333333333;pair_247
Andalucia;Almeria;4005;Alboloduy;1940;1886;0;0;0;0;0;0;1;32614,96985;37,03346;-2,62164;70;25,50365746;7,457032089;4,262679877;5,050114599;5;0,031770284;0,045664074;0,992753623;7;0,333333333;pair_247
Andalucia;Almeria;4005;Alboloduy;1950;1892;0;0;0;0;0;0;1;32614,96985;37,03346;-2,62164;70;25,50365746;7,457032089;4,262679877;5,050114599;5;0,031770284;0,045664074;0,992753623;7;0,333333333;pair_247
Andalucia;Almeria;4005;Alboloduy;1960;1697;0;0;0;0;0;0;1;32614,96985;37,03346;-2,62164;70;25,50365746;7,457032089;4,262679877;5,050114599;5;0,031770284;0,045664074;0,992753623;7;0,333333333;pair_247
Andalucia;Almeria;4005;Alboloduy;1970;1223;0;0;0;0;0;0;1;32614,96985;37,03346;-2,62164;70;25,50365746;7,457032089;4,262679877;5,050114599;5;0,031770284;0,045664074;0,992753623;7;0,333333333;pair_247
Andalucia;Almeria;4005;Alboloduy;1981;1060;0;0;0;0;0;0;1;32614,96985;37,03346;-2,62164;70;25,50365746;7,457032089;4,262679877;5,050114599;5;0,031770284;0,045664074;0,992753623;7;0,333333333;pair_247
Andalucia;Almeria;4005;Alboloduy;1991;898;0;0;0;0;0;0;1;32614,96985;37,03346;-2,62164;70;25,50365746;7,457032089;4,262679877;5,050114599;5;0,031770284;0,045664074;0,992753623;7;0,333333333;pair_247
Andalucia;Almeria;4005;Alboloduy;2001;768;0;0;0;0;0;0;1;32614,96985;37,03346;-2,62164;70;25,50365746;7,457032089;4,262679877;5,050114599;5;0,031770284;0,045664074;0,992753623;7;0,333333333;pair_247
Andalucia;Almeria;4005;Alboloduy;2011;684;0;0;0;0;0;0;1;32614,96985;37,03346;-2,62164;70;25,50365746;7,457032089;4,262679877;5,050114599;5;0,031770284;0,045664074;0,992753623;7;0,333333333;pair_247
Extremadura;Caceres;10141;Peraleda de San Roman;1900;1183;0;0;0;0;0;0;1;12690,87307;39,7412;-5,3871;62;89,41848934;7,231287004;4,143134726;9,456135011;5585;0,020462038;0,018609048;0,992753623;1;0,333333333;pair_247
Extremadura;Caceres;10141;Peraleda de San Roman;1910;1336;0;0;0;0;0;0;1;12690,87307;39,7412;-5,3871;62;89,41848934;7,231287004;4,143134726;9,456135011;5585;0,020462038;0,018609048;0,992753623;1;0,333333333;pair_247
Extremadura;Caceres;10141;Peraleda de San Roman;1920;1300;0;0;0;0;0;0;1;12690,87307;39,7412;-5,3871;62;89,41848934;7,231287004;4,143134726;9,456135011;5585;0,020462038;0,018609048;0,992753623;1;0,333333333;pair_247
Extremadura;Caceres;10141;Peraleda de San Roman;1930;1381;0;0;0;0;0;0;1;12690,87307;39,7412;-5,3871;62;89,41848934;7,231287004;4,143134726;9,456135011;5585;0,020462038;0,018609048;0,992753623;1;0,333333333;pair_247
Extremadura;Caceres;10141;Peraleda de San Roman;1940;1495;0;0;0;0;0;0;1;12690,87307;39,7412;-5,3871;62;89,41848934;7,231287004;4,143134726;9,456135011;5585;0,020462038;0,018609048;0,992753623;1;0,333333333;pair_247
Extremadura;Caceres;10141;Peraleda de San Roman;1950;1612;0;0;0;0;0;0;1;12690,87307;39,7412;-5,3871;62;89,41848934;7,231287004;4,143134726;9,456135011;5585;0,020462038;0,018609048;0,992753623;1;0,333333333;pair_247
Extremadura;Caceres;10141;Peraleda de San Roman;1960;1333;0;0;0;0;0;0;1;12690,87307;39,7412;-5,3871;62;89,41848934;7,231287004;4,143134726;9,456135011;5585;0,020462038;0,018609048;0,992753623;1;0,333333333;pair_247
Extremadura;Caceres;10141;Peraleda de San Roman;1970;815;0;0;0;0;0;0;1;12690,87307;39,7412;-5,3871;62;89,41848934;7,231287004;4,143134726;9,456135011;5585;0,020462038;0,018609048;0,992753623;1;0,333333333;pair_247
Extremadura;Caceres;10141;Peraleda de San Roman;1981;598;0;0;0;0;0;0;1;12690,87307;39,7412;-5,3871;62;89,41848934;7,231287004;4,143134726;9,456135011;5585;0,020462038;0,018609048;0,992753623;1;0,333333333;pair_247
Extremadura;Caceres;10141;Peraleda de San Roman;1991;453;0;0;0;0;0;0;1;12690,87307;39,7412;-5,3871;62;89,41848934;7,231287004;4,143134726;9,456135011;5585;0,020462038;0,018609048;0,992753623;1;0,333333333;pair_247
Extremadura;Caceres;10141;Peraleda de San Roman;2001;400;0;0;0;0;0;0;1;12690,87307;39,7412;-5,3871;62;89,41848934;7,231287004;4,143134726;9,456135011;5585;0,020462038;0,018609048;0,992753623;1;0,333333333;pair_247
Extremadura;Caceres;10141;Peraleda de San Roman;2011;283;0;0;0;0;0;0;1;12690,87307;39,7412;-5,3871;62;89,41848934;7,231287004;4,143134726;9,456135011;5585;0,020462038;0,018609048;0,992753623;1;0,333333333;pair_247
Andalucia;Granada;18059;Chauchina;1900;2921;0;1;0;1;0;0;1;35235,35318;37,2014;-3,7725;21;15,42635193;8,123557835;3,091042453;3,927639486;261;0,019490028;0,014019682;1;5;1;pair_261
Andalucia;Granada;18059;Chauchina;1910;3508;0;1;0;1;0;0;1;35235,35318;37,2014;-3,7725;21;15,42635193;8,123557835;3,091042453;3,927639486;261;0,019490028;0,014019682;1;5;1;pair_261
Andalucia;Granada;18059;Chauchina;1920;3371;0;1;0;1;0;0;1;35235,35318;37,2014;-3,7725;21;15,42635193;8,123557835;3,091042453;3,927639486;261;0,019490028;0,014019682;1;5;1;pair_261
Andalucia;Granada;18059;Chauchina;1930;3372;0;1;0;1;0;0;1;35235,35318;37,2014;-3,7725;21;15,42635193;8,123557835;3,091042453;3,927639486;261;0,019490028;0,014019682;1;5;1;pair_261
Andalucia;Granada;18059;Chauchina;1940;3712;0;1;0;1;0;0;1;35235,35318;37,2014;-3,7725;21;15,42635193;8,123557835;3,091042453;3,927639486;261;0,019490028;0,014019682;1;5;1;pair_261
Andalucia;Granada;18059;Chauchina;1950;4065;0;1;0;1;0;0;1;35235,35318;37,2014;-3,7725;21;15,42635193;8,123557835;3,091042453;3,927639486;261;0,019490028;0,014019682;1;5;1;pair_261
Andalucia;Granada;18059;Chauchina;1960;4449;0;1;0;1;0;0;1;35235,35318;37,2014;-3,7725;21;15,42635193;8,123557835;3,091042453;3,927639486;261;0,019490028;0,014019682;1;5;1;pair_261
Andalucia;Granada;18059;Chauchina;1970;4031;0;1;0;1;0;0;1;35235,35318;37,2014;-3,7725;21;15,42635193;8,123557835;3,091042453;3,927639486;261;0,019490028;0,014019682;1;5;1;pair_261
Andalucia;Granada;18059;Chauchina;1981;3643;0;1;0;1;0;0;1;35235,35318;37,2014;-3,7725;21;15,42635193;8,123557835;3,091042453;3,927639486;261;0,019490028;0,014019682;1;5;1;pair_261
Andalucia;Granada;18059;Chauchina;1991;3720;0;1;0;1;0;0;1;35235,35318;37,2014;-3,7725;21;15,42635193;8,123557835;3,091042453;3,927639486;261;0,019490028;0,014019682;1;5;1;pair_261
Andalucia;Granada;18059;Chauchina;2001;4320;0;1;0;1;0;0;1;35235,35318;37,2014;-3,7725;21;15,42635193;8,123557835;3,091042453;3,927639486;261;0,019490028;0,014019682;1;5;1;pair_261
Andalucia;Granada;18059;Chauchina;2011;5143;0;1;0;1;0;0;1;35235,35318;37,2014;-3,7725;21;15,42635193;8,123557835;3,091042453;3,927639486;261;0,019490028;0,014019682;1;5;1;pair_261
Castilla leon;Burgos;9421;La Vid y Barrios;1900;643;0;1;1;0;0;0;1;968,1945683;41,6294;-3,4903;38;80,97484128;6,293419279;3,663561646;8,998602185;2971;0,011980507;0,010407569;1;47;1;pair_2971
Castilla leon;Burgos;9421;La Vid y Barrios;1910;716;0;1;1;0;0;0;1;968,1945683;41,6294;-3,4903;38;80,97484128;6,293419279;3,663561646;8,998602185;2971;0,011980507;0,010407569;1;47;1;pair_2971
Castilla leon;Burgos;9421;La Vid y Barrios;1920;733;0;1;1;0;0;0;1;968,1945683;41,6294;-3,4903;38;80,97484128;6,293419279;3,663561646;8,998602185;2971;0,011980507;0,010407569;1;47;1;pair_2971
Castilla leon;Burgos;9421;La Vid y Barrios;1930;540;0;1;1;0;0;0;1;968,1945683;41,6294;-3,4903;38;80,97484128;6,293419279;3,663561646;8,998602185;2971;0,011980507;0,010407569;1;47;1;pair_2971
Castilla leon;Burgos;9421;La Vid y Barrios;1940;632;0;1;1;0;0;0;1;968,1945683;41,6294;-3,4903;38;80,97484128;6,293419279;3,663561646;8,998602185;2971;0,011980507;0,010407569;1;47;1;pair_2971
Castilla leon;Burgos;9421;La Vid y Barrios;1950;622;0;1;1;0;0;0;1;968,1945683;41,6294;-3,4903;38;80,97484128;6,293419279;3,663561646;8,998602185;2971;0,011980507;0,010407569;1;47;1;pair_2971
Castilla leon;Burgos;9421;La Vid y Barrios;1960;1161;0;1;1;0;0;0;1;968,1945683;41,6294;-3,4903;38;80,97484128;6,293419279;3,663561646;8,998602185;2971;0,011980507;0,010407569;1;47;1;pair_2971
Castilla leon;Burgos;9421;La Vid y Barrios;1970;762;0;1;1;0;0;0;1;968,1945683;41,6294;-3,4903;38;80,97484128;6,293419279;3,663561646;8,998602185;2971;0,011980507;0,010407569;1;47;1;pair_2971
Castilla leon;Burgos;9421;La Vid y Barrios;1981;522;0;1;1;0;0;0;1;968,1945683;41,6294;-3,4903;38;80,97484128;6,293419279;3,663561646;8,998602185;2971;0,011980507;0,010407569;1;47;1;pair_2971
Castilla leon;Burgos;9421;La Vid y Barrios;1991;394;0;1;1;0;0;0;1;968,1945683;41,6294;-3,4903;38;80,97484128;6,293419279;3,663561646;8,998602185;2971;0,011980507;0,010407569;1;47;1;pair_2971
Castilla leon;Burgos;9421;La Vid y Barrios;2001;331;0;1;1;0;0;0;1;968,1945683;41,6294;-3,4903;38;80,97484128;6,293419279;3,663561646;8,998602185;2971;0,011980507;0,010407569;1;47;1;pair_2971
Castilla leon;Burgos;9421;La Vid y Barrios;2011;285;0;1;1;0;0;0;1;968,1945683;41,6294;-3,4903;38;80,97484128;6,293419279;3,663561646;8,998602185;2971;0,011980507;0,010407569;1;47;1;pair_2971
Castilla leon;Leon;24010;Baeza;1900;3326;0;1;0;1;0;0;1;409,54208;37,9833;-3,4667;194;421,9170104;8,463370385;5,272999559;20,54061855;3026;0,023996896;0,025704183;1;48;1;pair_3026
Castilla leon;Leon;24010;Baeza;1910;3797;0;1;0;1;0;0;1;409,54208;37,9833;-3,4667;194;421,9170104;8,463370385;5,272999559;20,54061855;3026;0,023996896;0,025704183;1;48;1;pair_3026
Castilla leon;Leon;24010;Baeza;1920;4115;0;1;0;1;0;0;1;409,54208;37,9833;-3,4667;194;421,9170104;8,463370385;5,272999559;20,54061855;3026;0,023996896;0,025704183;1;48;1;pair_3026
Castilla leon;Leon;24010;Baeza;1930;4737;0;1;0;1;0;0;1;409,54208;37,9833;-3,4667;194;421,9170104;8,463370385;5,272999559;20,54061855;3026;0,023996896;0,025704183;1;48;1;pair_3026
Castilla leon;Leon;24010;Baeza;1940;6362;0;1;0;1;0;0;1;409,54208;37,9833;-3,4667;194;421,9170104;8,463370385;5,272999559;20,54061855;3026;0,023996896;0,025704183;1;48;1;pair_3026
Castilla leon;Leon;24010;Baeza;1950;7093;0;1;0;1;0;0;1;409,54208;37,9833;-3,4667;194;421,9170104;8,463370385;5,272999559;20,54061855;3026;0,023996896;0,025704183;1;48;1;pair_3026
Castilla leon;Leon;24010;Baeza;1960;8351;0;1;0;1;0;0;1;409,54208;37,9833;-3,4667;194;421,9170104;8,463370385;5,272999559;20,54061855;3026;0,023996896;0,025704183;1;48;1;pair_3026
Castilla leon;Leon;24010;Baeza;1970;9151;0;1;0;1;0;0;1;409,54208;37,9833;-3,4667;194;421,9170104;8,463370385;5,272999559;20,54061855;3026;0,023996896;0,025704183;1;48;1;pair_3026
Castilla leon;Leon;24010;Baeza;1981;8444;0;1;0;1;0;0;1;409,54208;37,9833;-3,4667;194;421,9170104;8,463370385;5,272999559;20,54061855;3026;0,023996896;0,025704183;1;48;1;pair_3026
Castilla leon;Leon;24010;Baeza;1991;10046;0;1;0;1;0;0;1;409,54208;37,9833;-3,4667;194;421,9170104;8,463370385;5,272999559;20,54061855;3026;0,023996896;0,025704183;1;48;1;pair_3026
Castilla leon;Leon;24010;Baeza;2001;10190;0;1;0;1;0;0;1;409,54208;37,9833;-3,4667;194;421,9170104;8,463370385;5,272999559;20,54061855;3026;0,023996896;0,025704183;1;48;1;pair_3026
Castilla leon;Leon;24010;Baeza;2011;10759;0;1;0;1;0;0;1;409,54208;37,9833;-3,4667;194;421,9170104;8,463370385;5,272999559;20,54061855;3026;0,023996896;0,025704183;1;48;1;pair_3026
Andalucia;Granada;18115;Lachar;1900;724;1;1;1;0;0;0;1;30131,03805;37,195;-3,8339;13;20,73122509;7,296413269;2,63905733;4,553155509;304;0,013367047;0,009350074;1;6;1;pair_304
Andalucia;Granada;18115;Lachar;1910;870;1;1;1;0;0;0;1;30131,03805;37,195;-3,8339;13;20,73122509;7,296413269;2,63905733;4,553155509;304;0,013367047;0,009350074;1;6;1;pair_304
Andalucia;Granada;18115;Lachar;1920;1378;1;1;1;0;0;0;1;30131,03805;37,195;-3,8339;13;20,73122509;7,296413269;2,63905733;4,553155509;304;0,013367047;0,009350074;1;6;1;pair_304
Andalucia;Granada;18115;Lachar;1930;1474;1;1;1;0;0;0;1;30131,03805;37,195;-3,8339;13;20,73122509;7,296413269;2,63905733;4,553155509;304;0,013367047;0,009350074;1;6;1;pair_304
Andalucia;Granada;18115;Lachar;1940;1526;1;1;1;0;0;0;1;30131,03805;37,195;-3,8339;13;20,73122509;7,296413269;2,63905733;4,553155509;304;0,013367047;0,009350074;1;6;1;pair_304
Andalucia;Granada;18115;Lachar;1950;1655;1;1;1;0;0;0;1;30131,03805;37,195;-3,8339;13;20,73122509;7,296413269;2,63905733;4,553155509;304;0,013367047;0,009350074;1;6;1;pair_304
Andalucia;Granada;18115;Lachar;1960;2287;1;1;1;0;0;0;1;30131,03805;37,195;-3,8339;13;20,73122509;7,296413269;2,63905733;4,553155509;304;0,013367047;0,009350074;1;6;1;pair_304
Andalucia;Granada;18115;Lachar;1970;2130;1;1;1;0;0;0;1;30131,03805;37,195;-3,8339;13;20,73122509;7,296413269;2,63905733;4,553155509;304;0,013367047;0,009350074;1;6;1;pair_304
Andalucia;Granada;18115;Lachar;1981;1955;1;1;1;0;0;0;1;30131,03805;37,195;-3,8339;13;20,73122509;7,296413269;2,63905733;4,553155509;304;0,013367047;0,009350074;1;6;1;pair_304
Andalucia;Granada;18115;Lachar;1991;2258;1;1;1;0;0;0;1;30131,03805;37,195;-3,8339;13;20,73122509;7,296413269;2,63905733;4,553155509;304;0,013367047;0,009350074;1;6;1;pair_304
Andalucia;Granada;18115;Lachar;2001;2486;1;1;1;0;0;0;1;30131,03805;37,195;-3,8339;13;20,73122509;7,296413269;2,63905733;4,553155509;304;0,013367047;0,009350074;1;6;1;pair_304
Andalucia;Granada;18115;Lachar;2011;3188;1;1;1;0;0;0;1;30131,03805;37,195;-3,8339;13;20,73122509;7,296413269;2,63905733;4,553155509;304;0,013367047;0,009350074;1;6;1;pair_304
Castilla leon;Leon;24038;Carracedelo;1900;2772;0;1;0;1;0;0;1;1216,071933;42,5547;-6,7339;32;193,501842;8,175829009;3,496507561;13,91049395;3052;0,008143252;0,002795862;1;49;1;pair_3052
Castilla leon;Leon;24038;Carracedelo;1910;3162;0;1;0;1;0;0;1;1216,071933;42,5547;-6,7339;32;193,501842;8,175829009;3,496507561;13,91049395;3052;0,008143252;0,002795862;1;49;1;pair_3052
